ProductID, Symbol                , ExchangeID, Bloomberg code,Name
4665768, 6B                    , XCME     ,BPH5 CURNCY       ,BP CURRENCY FUT   Mar15
4665769, 6B                    , XCME     ,BPH6 CURNCY       ,BP CURRENCY FUT   Mar16
4665770, 6B                    , XCME     ,BPH7 CURNCY       ,BP CURRENCY FUT   Mar17
4665771, 6B                    , XCME     ,BPH8 CURNCY       ,BP CURRENCY FUT   Mar18
4665775, 6B                    , XCME     ,BPM4 CURNCY       ,BP CURRENCY FUT   Jun14
4665776, 6B                    , XCME     ,BPM5 CURNCY       ,BP CURRENCY FUT   Jun15
4665777, 6B                    , XCME     ,BPM6 CURNCY       ,BP CURRENCY FUT   Jun16
4665778, 6B                    , XCME     ,BPM7 CURNCY       ,BP CURRENCY FUT   Jun17
4665779, 6B                    , XCME     ,BPM8 CURNCY       ,BP CURRENCY FUT   Jun18
4665783, 6B                    , XCME     ,BPU4 CURNCY       ,BP CURRENCY FUT   Sep14
4665784, 6B                    , XCME     ,BPU5 CURNCY       ,BP CURRENCY FUT   Sep15
4665785, 6B                    , XCME     ,BPU6 CURNCY       ,BP CURRENCY FUT   Sep16
4665786, 6B                    , XCME     ,BPU7 CURNCY       ,BP CURRENCY FUT   Sep17
4665789, 6B                    , XCME     ,BPZ3 CURNCY       ,BP CURRENCY FUT   Dec13
4665790, 6B                    , XCME     ,BPZ4 CURNCY       ,BP CURRENCY FUT   Dec14
4665791, 6B                    , XCME     ,BPZ5 CURNCY       ,BP CURRENCY FUT   Dec15
4665792, 6B                    , XCME     ,BPZ6 CURNCY       ,BP CURRENCY FUT   Dec16
4665793, 6B                    , XCME     ,BPZ7 CURNCY       ,BP CURRENCY FUT   Dec17
4665797, 6C                    , XCME     ,CDH4 CURNCY       ,C$ CURRENCY FUT   Mar14
4665798, 6C                    , XCME     ,CDH5 CURNCY       ,C$ CURRENCY FUT   Mar15
4665799, 6C                    , XCME     ,CDH6 CURNCY       ,C$ CURRENCY FUT   Mar16
4665800, 6C                    , XCME     ,CDH7 CURNCY       ,C$ CURRENCY FUT   Mar17
4665801, 6C                    , XCME     ,CDH8 CURNCY       ,C$ CURRENCY FUT   Mar18
4665805, 6C                    , XCME     ,CDM4 CURNCY       ,C$ CURRENCY FUT   Jun14
4665806, 6C                    , XCME     ,CDM5 CURNCY       ,C$ CURRENCY FUT   Jun15
4665807, 6C                    , XCME     ,CDM6 CURNCY       ,C$ CURRENCY FUT   Jun16
4665808, 6C                    , XCME     ,CDM7 CURNCY       ,C$ CURRENCY FUT   Jun17
4665809, 6C                    , XCME     ,CDM8 CURNCY       ,C$ CURRENCY FUT   Jun18
4665813, 6C                    , XCME     ,CDU4 CURNCY       ,C$ CURRENCY FUT   Sep14
4665814, 6C                    , XCME     ,CDU5 CURNCY       ,C$ CURRENCY FUT   Sep15
4665815, 6C                    , XCME     ,CDU6 CURNCY       ,C$ CURRENCY FUT   Sep16
4665816, 6C                    , XCME     ,CDU7 CURNCY       ,C$ CURRENCY FUT   Sep17
4665820, 6C                    , XCME     ,CDZ3 CURNCY       ,C$ CURRENCY FUT   Dec13
4665821, 6C                    , XCME     ,CDZ4 CURNCY       ,C$ CURRENCY FUT   Dec14
4665822, 6C                    , XCME     ,CDZ5 CURNCY       ,C$ CURRENCY FUT   Dec15
4665823, 6C                    , XCME     ,CDZ6 CURNCY       ,C$ CURRENCY FUT   Dec16
4665824, 6C                    , XCME     ,CDZ7 CURNCY       ,C$ CURRENCY FUT   Dec17
4665829, 6N                    , XCME     ,NVH4 CURNCY       ,NEW ZEALAND $ FUT Mar14
4665833, 6N                    , XCME     ,NVM4 CURNCY       ,NEW ZEALAND $ FUT Jun14
4665837, 6N                    , XCME     ,NVU4 CURNCY       ,NEW ZEALAND $ FUT Sep14
4665841, 6N                    , XCME     ,NVZ3 CURNCY       ,NEW ZEALAND $ FUT Dec13
4665842, 6N                    , XCME     ,NVZ4 CURNCY       ,NEW ZEALAND $ FUT Dec14
5020528,UNA,XAMS,UNA NA Equity,UNILEVER DR (GIRO CONTRACT)
5020529,WKL,XAMS,WKL NA Equity,WOLTERS KLUWER (GIRO CONTRACT)
5020538,ND,XCME,NDZ4 Index,NASDAQ-100 Futures DEC14 (GIRO CONTRACT)
5020539,ND,XAMS,NDH5 Index,NASDAQ-100 Futures MAR15 (GIRO CONTRACT)
5020540,ND,XAMS,NDM5 Index,NASDAQ-100 Futures JUN15 (GIRO CONTRACT)
5020541,FESX,XEUR,VGM4 Index,FESX 20JUN14 (GIRO CONTRACT)
5020542,FESX,XEUR,VGU4 Index,FESX 19SEP14 (GIRO CONTRACT)
5020543,FESX,XEUR,VGZ4 Index,FESX DEC14 (GIRO CONTRACT)
5020544,Z,XLIF,Z U4 Index,FTSE 100 Index SEP14 (GIRO CONTRACT)
5020545,Z,XLIF,Z Z4 Index,FTSE 100 Index DEC14 (GIRO CONTRACT)
5020546,Z,XLIF,Z H5 Index,FTSE 100 Index MAR15 (GIRO CONTRACT)
5020547,FCE,XLIF,CFJ4 Index,FCE APR14 (GIRO CONTRACT)
5020548,FCE,XLIF,CFK4 Index,FCE MAY14 (GIRO CONTRACT)
5020549,FCE,XLIF,CFU4 Index,FCE SEP14 (GIRO CONTRACT)
5020550,FCE,XLIF,CFH5 Index,FCE MAR15 (GIRO CONTRACT)
5020551,FDAX,XEUR,GXM4 Index,FDAX 20JUN14 (GIRO CONTRACT)
5020552,FDAX,XEUR,GXU4 Index,FDAX 19SEP14 (GIRO CONTRACT)
5020553,FDAX,XEUR,GXZ4 Index,FDAX DEC14 (GIRO CONTRACT)
5020554,FTI,XLIF,EOJ4 Index,FTI APR14 (GIRO CONTRACT)
5020555,FTI,XLIF,EOK4 Index,FTI MAY14 (GIRO CONTRACT)
5020556,FTI,XLIF,EOU4 Index,FTI SEP14 (GIRO CONTRACT)
5020557,FTI,XLIF,EOZ4 Index,FTI DEC14 (GIRO CONTRACT)
5020558,FTI,XLIF,EOH5 Index,FTI MAR15 (GIRO CONTRACT)
5020559,FSMI,XEUR,SMM4 Index,FSMI 20JUN14 (GIRO CONTRACT)
5020560,FSMI,XEUR,SMU4 Index,FSMI 19SEP14 (GIRO CONTRACT)
5020561,FSMI,XEUR,SMZ4 Index,FSMI DEC14 (GIRO CONTRACT)
5020571,LG,XPAR,LG FP Equity,LAFARGE (GIRO CONTRACT)
5020572,FP,XPAR,FP FP Equity,TOTAL (GIRO CONTRACT)
5020573,VIG,XWBO,VIG AV Equity,VIENNA INSURANCE GROUP (GIRO CONTRACT)
5020574,RBI,XWBO,RBI AV Equity,RAIFFEISEN BANK INTERN (GIRO CONTRACT)
5020575,AAL,XLON,AAL LN Equity,ANGLO AMERICAN (GIRO CONTRACT)
5020576,RB.,XLON,RB/ LN equity,RECKITT BEN. GP (GIRO CONTRACT)
5020577,EXO,MTAA,EXO IM Equity,EXOR (GIRO CONTRACT)
5020578,LUX,MTAA,LUX IM equity,LUXOTTICA GROUP (GIRO CONTRACT)
